sede,tipo_trilha,arxiv_id,titulo,primeiro_autor,ano,fase,fase_nome,seguranca,confianca_fase,justificativa_fase,contrib,contrib_nome,agentico,foco,citacoes,fwci,cit_2024,cit_2025,cit_2026,ritmo_anual_2026,aceleracao,crescimento,pct_cit_2026,momentum,oa_match,nota_arxiv,url,doi_arxiv,topico_seguranca,topico_seguranca_nome
ICSE,aceito,2303.17125,A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges,Jenny T. Liang,2023,F7,Processo transversal & ciclo completo,ausente,media,"Survey sobre práticas e desafios de desenvolvedores com assistentes de IA em programação aborda comportamentos transversais e produtividade de equipe, não se enquadrando em nenhuma fase específica do ciclo de desenvolvimento.",C3,Estudo empírico,baixo,Usabilidade de assistentes IA em programação: práticas e desafios,143.0,73.8326,29.0,78.0,35.0,58.9,-19.1,0.75,0.245,desacelerando,sim,Accepted to ICSE'24,https://arxiv.org/abs/2303.17125,https://doi.org/10.48550/arXiv.2303.17125,,
ICSE,aceito,2304.11384,Large Language Models are Few-Shot Summarizers: Multi-Intent Comment Generation via In-Context Learning,Mingyang Geng,2023,F3,Implementação & geração de código,ausente,revisado,"Trata-se de geração de comentários de código a partir de aprendizado em contexto com LLMs, avaliada como texto gerado.",C1,Técnica/abordagem,baixo,Geração multi-intenção de comentários de código via LLMs com in-context learning,135.0,68.9901,37.0,73.0,23.0,38.655,-34.345,0.53,0.17,desacelerando,sim,Accepted by the 46th International Conference on Software Engineering (ICSE 2024),https://arxiv.org/abs/2304.11384,https://doi.org/10.48550/arXiv.2304.11384,,
ICSE,aceito,2301.03797,Recommending Root-Cause and Mitigation Steps for Cloud Incidents using Large Language Models,Toufique Ahmed,2023,F12,Monitoramento e operação do produto em produção,ausente,revisado,"Diagnóstico de causa raiz de incidente em produção, com engenheiros de plantão: F12, não F5.",C3,Estudo empírico,baixo,Causa raiz e mitigação de incidentes de nuvem avaliadas em 40 mil casos,109.0,23.6129,38.0,36.0,24.0,40.34,4.34,1.121,0.22,platô,sim,Accepted at International Conference on Software Engineering (ICSE-2023),https://arxiv.org/abs/2301.03797,https://doi.org/10.48550/arXiv.2301.03797,,
ICSE,workshop/track,2401.16186,An Empirical Study on Usage and Perceptions of LLMs in a Software Engineering Project,Sanka Rasnayaka,2024,F7,Processo transversal & ciclo completo,ausente,media,"Estudo empírico abrangente que avalia LLMs em múltiplas fases (geração de código, qualidade, produtividade de equipe) e analisa colaboração humano-IA em projeto real, caracterizando-se como pesquisa transversal de disciplina.",C3,Estudo empírico,baixo,Uso de LLMs em geração de código e percepção por estudantes,58.0,61.9881,7.0,27.0,24.0,40.4,13.4,1.5,0.414,acelerando,sim,"8 pages, 6 figures, accepted for publication at the LLM4Code workshop @ ICSE 2024",https://arxiv.org/abs/2401.16186,https://doi.org/10.48550/arXiv.2401.16186,,
ICSE,aceito,2312.11988,Xpert: Empowering Incident Management with Query Recommendations via Large Language Models,Yuxuan Jiang,2023,F12,Monitoramento e operação do produto em produção,ausente,revisado,Ferramenta de apoio ao plantão que consulta telemetria de nuvem: gestão de incidente (F12).,C2,Ferramenta/sistema,baixo,Recomendação de consultas KQL sobre telemetria para gestão de incidentes,32.0,17.8352,6.0,15.0,11.0,18.49,3.49,1.233,0.344,crescendo,sim,Accepted as a reseach paper at ICSE 2024,https://arxiv.org/abs/2312.11988,https://doi.org/10.48550/arXiv.2312.11988,,
ICSE,aceito,2310.07128,CrashTranslator: Automatically Reproducing Mobile Application Crashes Directly from Stack Trace,Yuchao Huang,2023,F5,Depuração & reparo,ausente,alta,"CrashTranslator automatiza a localização e reprodução de falhas (bugs) a partir de stack traces, atividades centrais da depuração e reparo de software.",C2,Ferramenta/sistema,medio,Reprodução automática de crashes móveis via LLM e aprendizado por reforço,24.0,6.758,8.0,14.0,2.0,3.4,-10.6,0.24,0.083,desacelerando,sim,Accepted by ICSE 24,https://arxiv.org/abs/2310.07128,https://doi.org/10.48550/arXiv.2310.07128,,
ICSE,workshop/track,2310.06266,CodeFuse-13B: A Pretrained Multi-lingual Code Large Language Model,Peng Di,2023,F3,Implementação & geração de código,ausente,alta,"CodeFuse-13B é um modelo de LLM pré-treinado para gerar, completar e otimizar código em múltiplas linguagens, focando na geração e transformação de código.",C2,Ferramenta/sistema,baixo,Modelo LLM pré-treinado multilíngue para geração e tradução de código,18.0,8.8814,2.0,12.0,3.0,5.0,-7.0,0.42,0.167,desacelerando,sim,Accepted by ICSE-SEIP 2024,https://arxiv.org/abs/2310.06266,https://doi.org/10.48550/arXiv.2310.06266,,
ICSE,workshop/track,2401.14079,From Requirements to Architecture: An AI-Based Journey to Semi-Automatically Generate Software Architectures,Tobias Eisenreich,2024,F2,Projeto & arquitetura,ausente,alta,"O trabalho propõe gerar automaticamente candidatos de arquitetura de software e analisar trade-offs, atividades centrais da fase de projeto e arquitetura (F2).",C1,Técnica/abordagem,medio,Geração semi-automática de arquiteturas de software a partir de requisitos,18.0,10.0529,2.0,13.0,3.0,5.0,-8.0,0.39,0.167,desacelerando,sim,"4 pages, vision paper, submitted to the ICSE workshop Designing2024",https://arxiv.org/abs/2401.14079,https://doi.org/10.48550/arXiv.2401.14079,,
ICSE,aceito,2408.02232,SpecRover: Code Intent Extraction via LLMs,Haifeng Ruan,2024,F1,Requisitos & especificação,ausente,alta,"SpecRover infere especificações de intenção a partir de código e issues para guiar a geração de patches, operando na elicitação de requisitos implícitos que orientam a implementação.",C2,Ferramenta/sistema,alto,Agente LLM autônomo para inferência de especificação e reparo de código,18.0,30.1143,,8.0,10.0,16.8,8.8,2.1,0.556,acelerando,sim,Haifeng Ruan and Yuntong Zhang contributed equally to this work. To appear in ICSE 2025,https://arxiv.org/abs/2408.02232,https://doi.org/10.48550/arXiv.2408.02232,,
ICSE,workshop/track,2411.12924,Human-In-the-Loop Software Development Agents,Wannita Takerngsaksiri,2024,F7,Processo transversal & ciclo completo,ausente,media,"Framework multi-agente que orquestra colaboração humano-IA across múltiplas fases do desenvolvimento (planejamento, geração de código, qualidade), avaliando e refinando a automação em cada estágio.",C2,Ferramenta/sistema,alto,Agentes multi-LLM com feedback humano para geração de código,17.0,25.6478,,5.0,12.0,20.2,15.2,4.04,0.706,acelerando,sim,"10 pages, 9 figures, ICSE SEIP 2025",https://arxiv.org/abs/2411.12924,https://doi.org/10.48550/arXiv.2411.12924,,
ICSE,workshop/track,2412.18531,Automated Code Review In Practice,Umut Cihan,2024,F4,Verificação & qualidade,ausente,alta,"O trabalho examina ferramentas de revisão automatizada de código usando LLMs, analisando o impacto na qualidade através de comentários automatizados e adoção por desenvolvedores, o que é central à verificação e garantia de qualidade do software.",C3,Estudo empírico,medio,Impacto de ferramentas LLM automatizadas em revisão código industrial,17.0,21.2904,,6.0,11.0,18.5,12.5,3.08,0.647,acelerando,sim,"To be presented at ICSE 2025 47th International Conference on Software Engineering, Software Engineering in Practice (SEIP) Track",https://arxiv.org/abs/2412.18531,https://doi.org/10.48550/arXiv.2412.18531,,
ICSE,aceito,2408.1171,Leveraging Large Language Models for Enhancing the Understandability of Generated Unit Tests,Amirhossein Deljouyi,2024,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,medio,melhorar compreensibilidade de testes unitários gerados automaticamente,15.0,24.5959,0.0,6.0,9.0,15.1261,9.1261,2.521,0.6,acelerando,sim,**Note:** This paper has been accepted for presentation at the 47th International Conference on Software Engineering (ICSE 2025) - Research Track,https://arxiv.org/abs/2408.11710,https://doi.org/10.48550/arXiv.2408.11710,,
ICSE,workshop/track,2308.06587,A User-centered Security Evaluation of Copilot,Owura Asare,2023,F3,Implementação e geração de código,central,revisado,O objeto é o ato de escrever código assistido e a segurança do resultado: implementação (F3).,C3,Estudo empírico,baixo,Estudo com 25 usuários sobre segurança do código escrito com Copilot,13.0,6.7917,0.0,7.0,6.0,10.08,3.08,1.44,0.462,crescendo,sim,To be published in ICSE 2024 Research Track,https://arxiv.org/abs/2308.06587,https://doi.org/10.48550/arXiv.2308.06587,S10,Educação e prática humana
ICSE,workshop/track,2501.08243,Engineering LLM Powered Multi-agent Framework for Autonomous CloudOps,Kannan Parthasarathy,2025,F12,Monitoramento e operação do produto em produção,ausente,revisado,"O foco é um framework multi-agente que atua autonomamente sobre operações de nuvem em produção (CloudOps), o que pela regra de desempate F7/F12 caracteriza F12 e não F7, mesmo sendo multiagente.",C2,Ferramenta/sistema,alto,Framework multi-agente GenAI para orquestração autônoma de operações em nuvem,10.0,19.246,0.0,5.0,5.0,8.4034,3.4034,1.6807,0.5,acelerando,sim,"The paper has been accepted as full paper to CAIN 2025 (https://conf.researchr.org/home/cain-2025), co-located with ICSE 2025 (https://conf.researchr.org/home/icse-2025).",https://arxiv.org/abs/2501.08243,https://doi.org/10.48550/arXiv.2501.08243,,
ICSE,aceito,2409.13661,Efficient Domain Augmentation for Autonomous Driving Testing Using Diffusion Models,Luciano Baresi,2024,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,medio,Teste de sistemas autônomos com imagens sintetizadas por difusão,10.0,14.0044,0.0,3.0,7.0,11.7647,8.7647,3.9216,0.7,acelerando,sim,"Accepted for publication at the 47th International Conference on Software Engineering (ICSE 2025). This research was partially supported by project EMELIOT, funded by MUR",https://arxiv.org/abs/2409.13661,https://doi.org/10.48550/arXiv.2409.13661,,
ICSE,workshop/track,2412.07698,Quantum vs. Classical Machine Learning Algorithms for Software Defect Prediction: Challenges and Opportunities,Md Nadim,2024,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,baixo,Comparação empírica de algoritmos QML versus CML para predição de defeitos,9.0,17.3214,0.0,4.0,5.0,8.4034,4.4034,2.1008,0.556,acelerando,sim,In the proceedings of the 6th Quantum Software Engineering (Q-SE) workshop at the 47th IEEE/ACM International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2412.07698,https://doi.org/10.48550/arXiv.2412.07698,,
ICSE,workshop/track,2501.11864,LLM-Agents Driven Automated Simulation Testing and Analysis of small Uncrewed Aerial Systems,Venkata Sai Aswath Duvvuru,2025,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,alto,Framework multi-agente LLM para automação de testes de simulação em sistemas aéreos não tripulados,8.0,51.7228,0.0,3.0,5.0,8.4034,5.4034,2.8011,0.625,acelerando,sim,Accepted as full paper at ICSE-2025,https://arxiv.org/abs/2501.11864,https://doi.org/10.48550/arXiv.2501.11864,,
ICSE,aceito,2411.07098,A Multi-Agent Approach for REST API Testing with Semantic Graphs and LLM-Driven Inputs,Myeongsoo Kim,2024,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,alto,Teste de REST APIs com agentes colaborativos e grafos semânticos,8.0,9.9375,0.0,3.0,5.0,8.4034,5.4034,2.8011,0.625,acelerando,sim,To be published in the 47th IEEE/ACM International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2411.07098,https://doi.org/10.48550/arXiv.2411.07098,,
ICSE,aceito,2502.04008,Automating a Complete Software Test Process Using LLMs: An Automotive Case Study,Shuai Wang,2025,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,medio,Automação de testes de API veicular usando LLMs com segmentação de tarefas,7.0,8.8922,0.0,4.0,3.0,5.042,1.042,1.2605,0.429,platô,sim,Accepted by International Conference on Software Engineering (ICSE) 2025,https://arxiv.org/abs/2502.04008,https://doi.org/10.48550/arXiv.2502.04008,,
ICSE,aceito,2409.0322,FairQuant: Certifying and Quantifying Fairness of Deep Neural Networks,Brian Hyeongseok Kim,2024,F4,Verificação & qualidade,secundaria,automatica,,C2,Ferramenta/sistema,baixo,Certificação formal e quantificação de fairness em redes neurais profundas,7.0,11.1958,0.0,6.0,1.0,1.6807,-4.3193,0.2801,0.143,desacelerando,sim,Accepted at ICSE 2025; To Appear In Proceedings of the 47th IEEE/ACM International Conference on Software Engineering,https://arxiv.org/abs/2409.03220,https://doi.org/10.48550/arXiv.2409.03220,S8,"Requisito, projeto e política"
ICSE,workshop/track,2501.07857,Hierarchical Repository-Level Code Summarization for Business Applications Using Local LLMs,Nilesh Dhulshette,2025,F3,Implementação & geração de código,ausente,automatica,,C1,Técnica/abordagem,medio,Sumarização hierárquica de código em repositórios com LLMs locais,6.0,11.5476,0.0,1.0,5.0,8.4034,7.4034,8.4034,0.833,acelerando,sim,To appear at LLM4Code@ICSE 2025,https://arxiv.org/abs/2501.07857,https://doi.org/10.48550/arXiv.2501.07857,,
ICSE,aceito,2411.07112,ROCODE: Integrating Backtracking Mechanism and Program Analysis in Large Language Models for Code Generation,Xue Jiang,2024,F3,Implementação & geração de código,ausente,automatica,,C1,Técnica/abordagem,medio,Geração de código com mecanismo de backtracking e análise de programa em LLMs,6.0,10.0381,0.0,4.0,2.0,3.3613,-0.6387,0.8403,0.333,platô,sim,ICSE 2025,https://arxiv.org/abs/2411.07112,https://doi.org/10.48550/arXiv.2411.07112,,
ICSE,workshop/track,2502.19518,Assessing LLMs for Front-end Software Architecture Knowledge,L. P. Franciscatto Guerra,2025,F2,Projeto & arquitetura,ausente,alta,"Avalia capacidade de LLMs em compreender, reproduzir e gerar estruturas arquiteturais (VIPER) e padrões de design, que é atividade central de projeto e arquitetura de software.",C4,Benchmark/avaliação,baixo,Avaliação de LLMs em compreensão de arquitetura de software,5.0,9.623,,2.0,3.0,5.0,3.0,2.52,0.6,acelerando,sim,"4 pages, 1 figure, to appear in the International Workshop on Designing Software at ICSE 2025",https://arxiv.org/abs/2502.19518,https://doi.org/10.48550/arXiv.2502.19518,,
ICSE,workshop/track,2502.05714,Proving the Coding Interview: A Benchmark for Formally Verified Code Generation,Quinn Dougherty,2025,F4,Verificação & qualidade,ausente,automatica,,C4,Benchmark/avaliação,medio,benchmark de geração de código com prova formal de corretude,5.0,6.3516,0.0,3.0,2.0,3.3613,0.3613,1.1204,0.4,platô,sim,"8 pages, to appear at the 2025LLM4Code Workshop at ICSE 2025",https://arxiv.org/abs/2502.05714,https://doi.org/10.48550/arXiv.2502.05714,,
ICSE,workshop/track,2410.22159,Training LLMs for Generating IEC 61131-3 Structured Text with Online Feedback,Aaron Haag,2024,F3,Implementação & geração de código,ausente,automatica,,C1,Técnica/abordagem,medio,Fine-tuning LLMs para geração de código IEC 61131-3 com feedback online,5.0,17.3521,0.0,3.0,2.0,3.3613,0.3613,1.1204,0.4,platô,sim,Accepted at LLM4Code Workshop @ ICSE 2025. This work has been submitted to the IEEE for possible publication,https://arxiv.org/abs/2410.22159,https://doi.org/10.48550/arXiv.2410.22159,,
ICSE,aceito,2412.01317,The Seeds of the FUTURE Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,Zhiyuan Li,2024,F4,Verificação & qualidade,central,automatica,,C2,Ferramenta/sistema,baixo,Framework de fuzzing para detecção de vulnerabilidades em bibliotecas de aprendizado profundo,5.0,8.3651,0.0,3.0,2.0,3.3613,0.3613,1.1204,0.4,platô,sim,This paper has been accepted by 47th International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2412.01317,https://doi.org/10.48550/arXiv.2412.01317,S3,Teste de segurança e descoberta ofensiva
